variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,slope,r_squared
instance_prompt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019417475728155,0.0038387715930902,0.0,0.0019762845849802,0.0,0.0019083969465648,0.0075046904315197,0.0037735849056603,0.0113421550094517,0.0076923076923076,0.00037753090266541176,0.5268124990320998
keep_indices,0.0086580086580086,0.0102459016393442,0.0128205128205128,0.0100200400801603,0.00625,0.011472275334608,0.0096153846153846,0.0177165354330708,0.0164609053497942,0.0120481927710843,0.0121212121212121,0.0135922330097087,0.0172744721689059,0.0078740157480314,0.0138339920948616,0.019047619047619,0.0229007633587786,0.0150093808630394,0.0169811320754716,0.0132325141776937,0.0153846153846153,0.0003774743676472738,0.3303951942803142
txt_train_cfg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
txt_eval_cfg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
txt_proc_cfg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
vis_train_cfg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
lr_scheds_choices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
vis_eval_cfg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
task_choices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
runner_config_validator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
vis_proc_cfg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0019762845849802,0.0076190476190476,0.0095419847328244,0.0112570356472795,0.0037735849056603,0.0037807183364839,0.0038461538461538,0.0003774464011808578,0.46536455787583175
prev_human_msg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039525691699604,0.0038095238095238,0.0114503816793893,0.0056285178236397,0.0075471698113207,0.0075614366729678,0.0019230769230769,0.00037742969915236245,0.482640185858301
all_img_paths,0.0,0.0,0.0021367521367521,0.0,0.0,0.0,0.0,0.0039370078740157,0.0,0.0060240963855421,0.0,0.0077669902912621,0.0019193857965451,0.0059055118110236,0.0059288537549407,0.0114285714285714,0.0057251908396946,0.0075046904315197,0.0075471698113207,0.0075614366729678,0.0,0.0003773580506292444,0.40945664233485446
text_height,0.0064935064935064,0.0061475409836065,0.0064102564102564,0.0040080160320641,0.0020833333333333,0.0,0.0057692307692307,0.0059055118110236,0.0041152263374485,0.002008032128514,0.002020202020202,0.0077669902912621,0.0057581573896353,0.0019685039370078,0.0118577075098814,0.0114285714285714,0.0095419847328244,0.0056285178236397,0.0113207547169811,0.0113421550094517,0.0134615384615384,0.00037732703124056406,0.3707871858382276
attr_val,0.0,0.0040983606557377,0.0042735042735042,0.002004008016032,0.0083333333333333,0.0076481835564053,0.0096153846153846,0.0039370078740157,0.0041152263374485,0.0,0.002020202020202,0.0058252427184466,0.0076775431861804,0.0078740157480314,0.0019762845849802,0.0095238095238095,0.0133587786259541,0.0112570356472795,0.0075471698113207,0.0075614366729678,0.0134615384615384,0.0003772453090919546,0.3479604610404235
base_loss,0.0043290043290043,0.0061475409836065,0.0042735042735042,0.002004008016032,0.0020833333333333,0.0076481835564053,0.0019230769230769,0.0137795275590551,0.0102880658436214,0.0100401606425702,0.0141414141414141,0.0077669902912621,0.0095969289827255,0.0078740157480314,0.0098814229249011,0.0038095238095238,0.015267175572519,0.0075046904315197,0.0094339622641509,0.0094517958412098,0.0153846153846153,0.0003772129926103373,0.3096950248165404
torch_block,0.0,0.0,0.0021367521367521,0.0040080160320641,0.0041666666666666,0.005736137667304,0.0,0.0019685039370078,0.0061728395061728,0.0,0.004040404040404,0.0097087378640776,0.0057581573896353,0.0098425196850393,0.0039525691699604,0.0076190476190476,0.0057251908396946,0.0056285178236397,0.0075471698113207,0.0037807183364839,0.0134615384615384,0.00037707285186122316,0.4278576019287157
target_xyz,0.0021645021645021,0.0040983606557377,0.0,0.0,0.0,0.0,0.0,0.0078740157480314,0.0020576131687242,0.0100401606425702,0.002020202020202,0.0077669902912621,0.0038387715930902,0.0039370078740157,0.0098814229249011,0.0076190476190476,0.0057251908396946,0.0075046904315197,0.0113207547169811,0.0094517958412098,0.0019230769230769,0.00037703341911671484,0.3660423388895363
reconstruction_loss,0.0043290043290043,0.0040983606557377,0.0064102564102564,0.0100200400801603,0.00625,0.0019120458891013,0.0038461538461538,0.0019685039370078,0.0020576131687242,0.0060240963855421,0.006060606060606,0.0058252427184466,0.0115163147792706,0.0078740157480314,0.0098814229249011,0.0114285714285714,0.0095419847328244,0.0056285178236397,0.0037735849056603,0.0113421550094517,0.0192307692307692,0.0003769980100844366,0.3122728954613793
policy_name,0.0,0.0,0.0021367521367521,0.0060120240480961,0.00625,0.0019120458891013,0.0096153846153846,0.0078740157480314,0.0041152263374485,0.0080321285140562,0.006060606060606,0.0077669902912621,0.0115163147792706,0.0039370078740157,0.0019762845849802,0.0095238095238095,0.0076335877862595,0.0093808630393996,0.0075471698113207,0.0056710775047258,0.0153846153846153,0.0003769883448475869,0.3682901721236788
beta_l,0.0,0.0020491803278688,0.0,0.0040080160320641,0.0,0.0,0.0019230769230769,0.0019685039370078,0.0020576131687242,0.0040160642570281,0.0,0.0019417475728155,0.0038387715930902,0.0039370078740157,0.0098814229249011,0.0019047619047619,0.0019083969465648,0.0131332082551594,0.0113207547169811,0.0018903591682419,0.0076923076923076,0.00037680150255842593,0.37254054999513003
temp_name,0.0043290043290043,0.0,0.0021367521367521,0.0,0.0,0.0,0.0038461538461538,0.0039370078740157,0.0,0.0080321285140562,0.0,0.003883495145631,0.0038387715930902,0.0039370078740157,0.0039525691699604,0.0038095238095238,0.0019083969465648,0.0075046904315197,0.0150943396226415,0.0094517958412098,0.0057692307692307,0.00037677211911804506,0.3792386187731441
num_prefetch_queue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039370078740157,0.0020576131687242,0.002008032128514,0.0,0.0019417475728155,0.0038387715930902,0.0019685039370078,0.0079051383399209,0.0,0.0038167938931297,0.0131332082551594,0.0113207547169811,0.0018903591682419,0.0038461538461538,0.00037673390090669,0.3849776142833387
mse_loss_weights,0.0021645021645021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619,0.0057251908396946,0.0056285178236397,0.0037735849056603,0.0113421550094517,0.0096153846153846,0.0003766902313852308,0.4723050413705503
t_ptrs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019762845849802,0.0038095238095238,0.0057251908396946,0.0112570356472795,0.0075471698113207,0.0056710775047258,0.0038461538461538,0.0003765996707159737,0.5294189369672226
