submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
1620690,0.2586,1.0000,0.2586
1628038,0.4238,0.9585,0.3789
1620856,0.0915,1.0000,0.0915
1628734,0.1868,1.0000,0.1868
1639477,0.3568,1.0000,0.3568
1639479,0.1503,1.0000,0.1503
1638875,0.2471,1.0000,0.2471
1628735,0.2865,1.0000,0.2865
1637043,0.3399,0.9669,0.3499
1638872,0.3409,0.9023,0.3907
1639482,0.1489,1.0000,0.1489
1640516,0.2489,1.0000,0.2489
1639480,0.3480,0.9009,0.3253
1639483,0.3135,1.0000,0.3135
1651845,0.3038,1.0000,0.3038
1640522,0.3430,0.2492,0.3074
1640521,0.3442,1.0000,0.3442
1652082,0.1405,1.0000,0.1405
1651857,0.7762,0.7921,0.7335
1658980,0.5360,1.0000,0.5360
1652972,0.1076,1.0000,0.1076
1659042,0.2456,1.0000,0.2456
1672160,0.4410,0.5558,0.3214
1686610,0.5387,1.0000,0.5387
1681336,0.0828,1.0000,0.0828
1678920,0.3317,1.0000,0.3317
1679984,0.2641,0.9154,0.2041
1691731,0.3611,1.0000,0.3611
1682585,0.1993,0.9912,0.1821
1701875,0.0896,0.7243,0.1380
1691729,0.2759,1.0000,0.2759
1711121,0.0929,0.1562,0.4033
1717733,0.3324,1.0000,0.3324
1726167,0.1533,1.0000,0.1533
1726980,0.3950,1.0000,0.3950
1698245,0.3446,1.0000,0.3446
1738575,0.1809,1.0000,0.1809
1745673,0.2145,1.0000,0.2145
1746482,0.2501,0.9938,0.2661
1744109,0.2269,1.0000,0.2269
1737643,0.2092,1.0000,0.2092
1755895,0.2804,1.0000,0.2804
1746657,0.1516,1.0000,0.1516
1739567,0.0668,0.3810,0.2128
1758365,0.4324,1.0000,0.4324
1762497,0.4544,1.0000,0.4544
1761922,0.1336,0.9957,0.1341
1783432,0.2703,1.0000,0.2703
1759156,0.0432,1.0000,0.0432
1773306,0.0551,0.9321,0.0631
1734779,0.1654,0.8346,0.1770
1773307,0.0981,0.9843,0.1007
1791254,0.2800,0.9635,0.2915
1785038,0.2941,0.9474,0.2974
1799528,0.2953,0.5297,0.2485
1788971,0.1039,0.1498,0.1533
1775686,0.3338,0.4136,0.3762
1783612,0.1659,0.5699,0.1968
1804194,0.2245,0.9341,0.2404
1812033,0.2777,0.4434,0.2708
1811479,0.3507,1.0000,0.3507
1814072,0.2497,0.8689,0.2170
1818671,0.0914,0.9780,0.0758
1824250,0.2600,0.7991,0.2356
1821867,0.0894,1.0000,0.0894
1825416,0.2470,1.0000,0.2470
1808405,0.3097,0.9846,0.3110
1835801,0.1320,0.6084,0.2268
1855677,0.2299,0.5517,0.2842
1828905,0.1369,0.5473,0.1547
1845565,0.1782,1.0000,0.1782
1845058,0.1488,0.8872,0.1614
1862117,0.1763,1.0000,0.1763
1846133,0.2896,0.9861,0.2887
1861822,0.2478,0.9070,0.2750
1876271,0.1279,0.1861,0.5304
1876339,0.2199,1.0000,0.2199
1868819,0.2316,0.9869,0.2346
1883195,0.0664,0.0326,0.1577
1868972,0.3895,1.0000,0.3895
1889970,0.1070,1.0000,0.1070
1880665,0.2367,1.0000,0.2367
1891235,0.1514,1.0000,0.1514
1904445,0.1585,0.4648,0.2658
1865160,0.2820,1.0000,0.2820
1912866,0.3100,0.6905,0.4281
1892467,0.1546,1.0000,0.1546
1900428,0.1672,0.8974,0.1863
1908749,0.3172,0.9873,0.3120
1897420,0.1133,0.7960,0.1560
1918007,0.2469,1.0000,0.2469
1925484,0.3892,0.7857,0.4523
1925477,0.2619,1.0000,0.2619
1919616,0.3136,1.0000,0.3136
1918879,0.3493,0.5430,0.3713
1932718,0.1503,0.2107,0.6465
1938205,0.2551,1.0000,0.2551
1939350,0.2941,1.0000,0.2941
1953299,0.4599,1.0000,0.4599
1959157,0.1941,0.9812,0.1983
1965598,0.0556,0.0879,0.2924
1953752,0.0489,1.0000,0.0489
1959136,0.3801,1.0000,0.3801
1979770,0.2448,1.0000,0.2448
2006255,0.0906,0.9348,0.0959
2000138,0.3809,0.4652,0.2842
1987180,0.3107,0.7088,0.2857
1987763,0.3273,0.9730,0.3478
1979862,0.1635,1.0000,0.1635
1979803,0.1122,1.0000,0.1122
2009661,0.3133,0.7847,0.3874
2013960,0.1872,1.0000,0.1872
2027553,0.1672,0.7710,0.2576
2014848,0.1583,1.0000,0.1583
2013302,0.0207,0.9607,0.0530
2034085,0.1465,1.0000,0.1465
2026204,0.1404,0.9151,0.1919
2047760,0.4255,1.0000,0.4255
2048409,0.0772,0.3302,0.0865
2055463,0.1692,1.0000,0.1692
2069513,0.1146,0.9869,0.1199
2014187,0.1981,1.0000,0.1981
2077057,0.3700,0.6899,0.3674
2077190,0.1681,0.8002,0.2072
2088956,0.3264,1.0000,0.3264
2089992,0.3812,1.0000,0.3812
2056484,0.2016,0.9931,0.2112
2097903,0.2791,1.0000,0.2791
2094408,0.2077,0.8206,0.2236
2092033,0.3411,0.9558,0.3569
2104266,0.3533,1.0000,0.3533
2106381,0.4724,1.0000,0.4724
2098860,0.0654,1.0000,0.0654
2098919,0.0762,1.0000,0.0762
2101158,0.3526,0.9776,0.3807
2123330,0.2742,0.9522,0.2720
2130488,0.1446,0.9113,0.1380
2111317,0.0971,1.0000,0.0971
2109454,0.2915,0.9882,0.2903
2130489,0.1321,0.4787,0.2421
2123588,0.1542,1.0000,0.1542
2130503,0.1788,0.9819,0.1957
2137501,0.2082,1.0000,0.2082
2145137,0.2011,0.9364,0.2449
2130968,0.3702,0.9928,0.3646
2160707,0.3013,0.9358,0.2685
2165680,0.0512,1.0000,0.0512
2145557,0.2692,0.9897,0.2460
2159152,0.1607,1.0000,0.1607
2165809,0.1668,0.5539,0.2476
2179774,0.1685,0.7995,0.4493
2158219,0.1462,0.8884,0.1346
2195207,0.0861,0.8386,0.0310
2180954,0.2198,0.7013,0.2924
2193775,0.2355,0.9707,0.2426
2181316,0.2667,1.0000,0.2667
2186835,0.0745,0.9261,0.0805
2207929,0.4958,1.0000,0.4958
2207940,0.2415,0.8820,0.2323
2216436,0.3269,1.0000,0.3269
2201126,0.3339,0.5659,0.5673
2222071,0.5050,0.6300,0.5433
2230076,0.3328,1.0000,0.3328
2222628,0.1256,0.9988,0.1251
2228901,0.2879,1.0000,0.2879
2256224,0.4028,0.4758,0.6536
2261477,0.6533,0.9877,0.6633
2249652,0.6014,1.0000,0.6014
2242845,0.0871,1.0000,0.0871
2276587,0.2820,0.2820,0.8149
2293998,0.3083,0.6699,0.4175
2261738,0.0917,1.0000,0.0917
2280956,0.0523,0.7147,0.0579
2284070,0.2117,1.0000,0.2117
2289408,0.6826,1.0000,0.6826
2282613,0.4678,0.9607,0.3989
2297537,0.4154,0.8730,0.4836
2282696,0.2197,1.0000,0.2197
2298193,0.3836,1.0000,0.3836
2297924,0.3513,1.0000,0.3513
2325196,0.2033,0.8101,0.3471
2316923,0.4131,1.0000,0.4131
2324635,0.1535,0.7391,0.2024
2338588,0.2566,1.0000,0.2566
2325235,0.3402,0.9341,0.3587
2332810,0.2480,1.0000,0.2480
2337683,0.2568,0.9271,0.2900
2339508,0.1919,1.0000,0.1919
2325237,0.1676,0.8239,0.1632
