problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
590B,pass@5,10.0,144.0,102.0,204.0,154.0,306.0,1065.69,2223.64,7.08,15750.76,875.04,0.7412,2.0,85.0,85.0,16.47,55.86,56.0
590B,pass@6,9.0,74.0,64.0,127.0,83.0,191.0,488.03,1217.63,7.72,9403.74,522.43,0.4059,6.0,37.0,37.0,27.03,69.26,69.13
590B,pass@7,9.0,58.0,45.0,90.0,67.0,135.0,368.29,818.92,6.98,5718.33,317.69,0.273,2.0,50.0,54.0,0.0,41.54,41.54
590B,pass@8,9.0,46.0,29.0,54.0,55.0,83.0,282.61,479.85,5.28,2534.87,140.83,0.16,5.0,50.0,50.0,14.0,63.96,63.96
590B,pass@9,8.0,60.0,41.0,81.0,68.0,122.0,378.41,742.67,5.4,4010.42,222.8,0.2476,4.0,28.0,28.0,17.86,70.25,70.25
590B,pass@10,8.0,46.0,40.0,72.0,54.0,112.0,278.08,644.55,6.26,4035.43,224.19,0.2148,4.0,33.0,33.0,42.42,75.19,75.19
590B,pass@11,9.0,47.0,37.0,74.0,56.0,111.0,289.6,644.62,7.09,4567.18,253.73,0.2149,7.0,35.0,35.0,22.86,70.3,70.16
590B,pass@12,10.0,133.0,129.0,258.0,143.0,387.0,971.57,2770.87,9.7,26875.36,1493.08,0.9236,12.0,74.0,74.0,5.41,47.19,47.05
590B,pass@13,7.0,73.0,55.0,110.0,80.0,165.0,471.51,1043.12,5.27,5501.38,305.63,0.3477,3.0,33.0,33.0,36.36,73.08,73.08
590B,pass@14,10.0,63.0,49.0,92.0,73.0,141.0,409.79,872.77,7.3,6372.57,354.03,0.2909,6.0,45.0,45.0,28.89,69.04,68.78
590B,pass@15,9.0,62.0,43.0,86.0,71.0,129.0,397.69,793.32,6.24,4951.84,275.1,0.2644,3.0,45.0,45.0,20.0,66.61,66.61
590B,pass@16,8.0,46.0,37.0,74.0,54.0,111.0,278.08,638.79,6.43,4110.49,228.36,0.2129,6.0,33.0,33.0,0.0,46.43,46.43
590B,pass@17,8.0,62.0,35.0,70.0,70.0,105.0,393.16,643.57,4.52,2906.47,161.47,0.2145,4.0,37.0,37.0,24.32,70.53,70.53
590B,pass@18,8.0,55.0,32.0,64.0,63.0,96.0,341.97,573.82,4.65,2670.87,148.38,0.1913,5.0,33.0,33.0,0.0,47.02,46.89
590B,pass@19,9.0,90.0,84.0,168.0,99.0,252.0,612.8,1670.6,8.4,14033.02,779.61,0.5569,6.0,41.0,41.0,0.0,41.18,41.45
590B,pass@20,12.0,56.0,39.0,78.0,68.0,117.0,368.23,712.23,8.36,5952.23,330.68,0.2374,8.0,65.0,65.0,0.0,39.4,39.4
590B,pass@21,7.0,42.0,26.0,52.0,49.0,78.0,246.13,437.95,4.33,1897.77,105.43,0.146,4.0,26.0,26.0,15.38,71.47,71.33
590B,pass@22,7.0,37.0,27.0,54.0,44.0,81.0,212.4,442.21,5.11,2258.88,125.49,0.1474,3.0,26.0,27.0,30.77,78.74,76.53
590B,pass@23,7.0,35.0,23.0,46.0,42.0,69.0,199.18,372.07,4.6,1711.52,95.08,0.124,3.0,23.0,23.0,26.09,77.38,77.38
590B,pass@24,8.0,84.0,52.0,104.0,92.0,156.0,560.95,1017.68,4.95,5039.92,280.0,0.3392,4.0,49.0,49.0,0.0,41.53,41.53
590B,pass@25,7.0,57.0,37.0,74.0,64.0,111.0,352.13,666.0,4.54,3026.21,168.12,0.222,4.0,31.0,31.0,16.13,68.91,68.78
590B,pass@26,6.0,42.0,30.0,60.0,48.0,90.0,241.99,502.65,4.29,2154.2,119.68,0.1675,2.0,29.0,29.0,10.34,66.86,66.99
590B,pass@27,11.0,52.0,34.0,66.0,63.0,100.0,334.48,597.73,6.98,4172.6,231.81,0.1992,7.0,40.0,40.0,30.0,71.45,71.18
590B,pass@28,9.0,92.0,69.0,138.0,101.0,207.0,628.7,1378.25,6.75,9303.19,516.84,0.4594,4.0,29.0,29.0,0.0,45.58,45.58
590B,pass@29,9.0,70.0,47.0,94.0,79.0,141.0,457.58,888.83,6.04,5371.09,298.39,0.2963,4.0,71.0,75.0,0.0,37.91,37.91
590B,pass@30,8.0,40.0,27.0,54.0,48.0,81.0,236.88,452.38,5.4,2442.86,135.71,0.1508,8.0,33.0,32.0,33.33,75.11,74.71
590B,pass@31,9.0,52.0,39.0,78.0,61.0,117.0,324.95,693.9,6.75,4683.8,260.21,0.2313,3.0,56.0,56.0,0.0,41.43,41.57
590B,pass@32,8.0,40.0,25.0,46.0,48.0,71.0,236.88,396.53,4.6,1824.05,101.34,0.1322,5.0,45.0,47.0,28.89,73.3,70.9
595B,pass@1,12.0,52.0,48.0,95.0,64.0,143.0,339.44,858.0,10.96,9405.0,522.5,0.286,3.0,33.0,35.0,9.09,62.34,62.48
595B,pass@2,9.0,22.0,18.0,36.0,31.0,54.0,126.64,267.53,7.36,1969.97,109.44,0.0892,7.0,23.0,23.0,0.0,52.36,52.36
595B,pass@3,7.0,33.0,26.0,51.0,40.0,77.0,186.12,409.79,5.41,2216.58,123.14,0.1366,2.0,27.0,29.0,0.0,49.4,49.54
595B,pass@4,7.0,27.0,18.0,36.0,34.0,54.0,148.03,274.72,4.67,1282.04,71.22,0.0916,7.0,23.0,23.0,0.0,52.28,52.28
595B,pass@5,6.0,17.0,9.0,18.0,23.0,27.0,85.0,122.14,3.18,387.96,21.55,0.0407,5.0,16.0,17.0,37.5,85.16,85.79
595B,pass@6,11.0,51.0,44.0,85.0,62.0,129.0,327.35,768.09,9.17,7040.84,391.16,0.256,14.0,40.0,45.0,10.0,59.8,59.67
595B,pass@7,7.0,38.0,29.0,58.0,45.0,87.0,219.07,477.79,5.34,2552.41,141.8,0.1593,10.0,38.0,40.0,0.0,45.22,44.95
595B,pass@8,9.0,26.0,15.0,29.0,35.0,44.0,150.74,225.69,5.02,1132.78,62.93,0.0752,9.0,38.0,38.0,0.0,47.85,47.85
595B,pass@9,8.0,40.0,28.0,56.0,48.0,84.0,236.88,469.14,5.6,2627.17,145.95,0.1564,7.0,25.0,25.0,0.0,49.86,49.86
595B,pass@10,10.0,37.0,29.0,58.0,47.0,87.0,225.97,483.25,7.84,3787.63,210.42,0.1611,9.0,37.0,37.0,0.0,45.79,45.79
595B,pass@12,10.0,33.0,34.0,68.0,43.0,102.0,199.68,553.48,10.3,5702.51,316.81,0.1845,7.0,24.0,26.0,0.0,48.99,48.99
595B,pass@13,7.0,20.0,15.0,30.0,27.0,45.0,106.09,213.97,5.25,1123.34,62.41,0.0713,6.0,15.0,15.0,0.0,57.22,57.22
595B,pass@14,11.0,24.0,20.0,39.0,35.0,59.0,148.09,302.63,8.94,2704.74,150.26,0.1009,7.0,18.0,18.0,0.0,54.3,54.3
595B,pass@15,7.0,20.0,10.0,20.0,27.0,30.0,106.09,142.65,3.5,499.26,27.74,0.0475,6.0,20.0,22.0,25.0,80.6,79.98
595B,pass@16,8.0,24.0,14.0,28.0,32.0,42.0,134.04,210.0,4.67,980.0,54.44,0.07,5.0,17.0,17.0,0.0,56.23,56.23
595B,pass@17,9.0,38.0,33.0,65.0,47.0,98.0,227.95,544.35,7.7,4190.06,232.78,0.1814,6.0,35.0,37.0,0.0,45.96,45.83
595B,pass@18,9.0,32.0,19.0,38.0,41.0,57.0,188.53,305.38,5.34,1631.88,90.66,0.1018,8.0,24.0,26.0,25.0,77.95,75.82
595B,pass@19,9.0,23.0,16.0,32.0,32.0,48.0,132.57,240.0,6.26,1502.61,83.48,0.08,7.0,23.0,23.0,0.0,52.69,52.69
595B,pass@20,7.0,18.0,10.0,20.0,25.0,30.0,94.71,139.32,3.89,541.78,30.1,0.0464,5.0,17.0,17.0,0.0,57.47,57.47
595B,pass@21,10.0,27.0,23.0,46.0,37.0,69.0,161.6,359.45,8.52,3062.0,170.11,0.1198,7.0,18.0,18.0,0.0,53.78,53.78
