problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
621B,pass@16,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,26.0,27.0,0.0,50.9,51.04
621B,pass@17,6.0,25.0,17.0,34.0,31.0,51.0,131.61,252.66,4.08,1030.87,57.27,0.0842,8.0,28.0,29.0,0.0,50.07,50.2
621B,pass@19,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@20,5.0,20.0,15.0,30.0,25.0,45.0,98.05,208.97,3.75,783.65,43.54,0.0697,6.0,26.0,27.0,0.0,51.59,51.72
621B,pass@21,5.0,20.0,15.0,30.0,25.0,45.0,98.05,208.97,3.75,783.65,43.54,0.0697,6.0,26.0,27.0,0.0,51.59,51.72
621B,pass@22,5.0,20.0,15.0,30.0,25.0,45.0,98.05,208.97,3.75,783.65,43.54,0.0697,6.0,26.0,27.0,0.0,51.59,51.72
621B,pass@23,5.0,22.0,16.0,32.0,27.0,48.0,109.72,228.23,3.64,829.94,46.11,0.0761,6.0,26.0,26.0,0.0,51.68,51.81
621B,pass@24,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,25.0,25.0,0.0,51.89,52.03
621B,pass@25,5.0,16.0,15.0,30.0,21.0,45.0,75.61,197.65,4.69,926.5,51.47,0.0659,6.0,23.0,24.0,0.0,52.87,53.01
621B,pass@27,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,29.0,30.0,0.0,49.9,50.04
621B,pass@29,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,28.0,29.0,0.0,50.49,50.62
621B,pass@30,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@31,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@32,5.0,20.0,15.0,30.0,25.0,45.0,98.05,208.97,3.75,783.65,43.54,0.0697,6.0,25.0,26.0,0.0,51.81,52.08
622C,pass@1,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,12.0,12.0,0.0,65.12,65.66
622C,pass@2,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,12.0,12.0,0.0,64.21,64.88
622C,pass@3,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,10.0,10.0,0.0,66.85,67.39
