problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
590B,pass@7,7.0,31.0,22.0,44.0,38.0,66.0,173.23,346.36,4.97,1720.64,95.59,0.1155,2.0,23.0,27.0,21.74,74.65,74.78
590B,pass@8,10.0,57.0,43.0,84.0,67.0,127.0,365.69,770.39,7.37,5676.58,315.37,0.2568,4.0,33.0,33.0,0.0,45.86,46.12
590B,pass@10,8.0,28.0,19.0,38.0,36.0,57.0,158.61,294.69,5.43,1599.72,88.87,0.0982,3.0,31.0,31.0,25.81,75.04,75.17
590B,pass@11,7.0,29.0,21.0,42.0,36.0,63.0,160.53,325.71,5.07,1650.99,91.72,0.1086,2.0,24.0,24.0,4.17,63.9,64.03
590B,pass@12,8.0,36.0,27.0,54.0,44.0,81.0,210.12,442.21,6.0,2653.28,147.4,0.1474,3.0,28.0,32.0,25.0,73.26,73.4
590B,pass@14,7.0,35.0,24.0,48.0,42.0,72.0,199.18,388.25,4.8,1863.58,103.53,0.1294,2.0,32.0,36.0,12.5,66.94,67.21
590B,pass@15,7.0,52.0,37.0,74.0,59.0,111.0,316.07,652.97,4.98,3252.31,180.68,0.2177,3.0,32.0,32.0,46.88,75.96,75.96
590B,pass@16,8.0,30.0,24.0,48.0,38.0,72.0,171.21,377.85,6.4,2418.24,134.35,0.126,5.0,31.0,35.0,16.13,69.08,69.22
590B,pass@17,7.0,36.0,26.0,52.0,43.0,78.0,205.77,423.25,5.06,2139.76,118.88,0.1411,3.0,30.0,30.0,20.0,72.36,72.36
590B,pass@21,8.0,42.0,28.0,56.0,50.0,84.0,250.48,474.08,5.33,2528.45,140.47,0.158,3.0,30.0,33.0,20.0,71.12,71.12
590B,pass@22,6.0,34.0,21.0,42.0,40.0,63.0,188.48,335.28,3.71,1242.51,69.03,0.1118,1.0,23.0,23.0,21.74,76.4,76.53
590B,pass@23,7.0,43.0,28.0,56.0,50.0,84.0,252.98,474.08,4.56,2160.94,120.05,0.158,2.0,32.0,36.0,28.12,72.95,73.09
590B,pass@24,9.0,37.0,27.0,54.0,46.0,81.0,221.28,447.41,6.57,2938.39,163.24,0.1491,3.0,22.0,22.0,45.45,80.55,80.55
