problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
622C,pass@3,8.0,15.0,19.0,35.0,23.0,54.0,82.6,244.27,9.33,2279.88,126.66,0.0814,0.0,23.0,23.0,39.13,80.64,81.72
622C,pass@4,7.0,14.0,20.0,37.0,21.0,57.0,72.95,250.36,9.25,2315.85,128.66,0.0835,0.0,19.0,19.0,26.32,79.65,80.86
622C,pass@5,9.0,17.0,18.0,33.0,26.0,51.0,98.02,239.72,8.74,2094.05,116.34,0.0799,10.0,27.0,27.0,37.04,78.62,78.62
622C,pass@6,10.0,21.0,27.0,51.0,31.0,78.0,125.46,386.43,12.14,4692.33,260.69,0.1288,11.0,38.0,38.0,21.05,69.47,69.74
622C,pass@7,8.0,17.0,21.0,37.0,25.0,58.0,93.49,269.34,8.71,2344.87,130.27,0.0898,0.0,27.0,27.0,14.81,71.34,72.68
622C,pass@8,6.0,14.0,19.0,33.0,20.0,52.0,68.81,224.74,7.07,1589.23,88.29,0.0749,0.0,25.0,25.0,20.0,75.07,76.42
622C,pass@9,8.0,17.0,16.0,28.0,25.0,44.0,93.49,204.33,6.59,1346.17,74.79,0.0681,0.0,28.0,28.0,14.29,71.4,72.88
622C,pass@10,8.0,21.0,21.0,41.0,29.0,62.0,116.24,301.19,7.81,2352.19,130.68,0.1004,15.0,35.0,35.0,17.14,68.79,69.06
622C,pass@11,8.0,22.0,30.0,57.0,30.0,87.0,122.11,426.9,10.36,4424.23,245.79,0.1423,13.0,34.0,34.0,20.59,70.04,70.04
622C,pass@12,11.0,31.0,27.0,52.0,42.0,79.0,191.63,425.99,9.23,3930.13,218.34,0.142,0.0,32.0,32.0,31.25,73.79,75.54
622C,pass@13,8.0,15.0,14.0,25.0,23.0,39.0,82.6,176.42,6.67,1176.13,65.34,0.0588,0.0,20.0,20.0,25.0,79.97,81.05
622C,pass@14,6.0,10.0,9.0,16.0,16.0,25.0,48.73,100.0,4.8,480.0,26.67,0.0333,5.0,17.0,17.0,29.41,84.85,84.85
622C,pass@15,5.0,7.0,7.0,12.0,12.0,19.0,31.26,68.11,4.29,291.92,16.22,0.0227,5.0,16.0,16.0,25.0,85.38,85.38
622C,pass@16,9.0,18.0,23.0,42.0,27.0,65.0,103.59,309.07,10.5,3245.21,180.29,0.103,11.0,30.0,30.0,36.67,76.65,76.65
