problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
615A,pass@24,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@25,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@26,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@27,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@28,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@29,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@30,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@31,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@32,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
621B,pass@1,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
621B,pass@2,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
621B,pass@3,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
621B,pass@4,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
621B,pass@5,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
621B,pass@6,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
621B,pass@7,4.0,15.0,14.0,28.0,19.0,42.0,66.6,178.41,3.73,666.08,37.0,0.0595,5.0,26.0,26.0,0.0,52.7,52.7
