problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
610D,pass@16,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@17,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@18,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@19,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@20,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@21,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@22,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@23,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@24,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@25,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@26,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@27,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@28,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@29,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@30,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@31,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@32,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
614A,pass@1,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@2,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@3,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@4,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@5,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@6,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@7,5.0,7.0,5.0,9.0,12.0,14.0,31.26,50.19,3.21,161.32,8.96,0.0167,4.0,15.0,15.0,0.0,61.9,61.9
614A,pass@8,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@9,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@10,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@11,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@12,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@13,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@14,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@15,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@16,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@17,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@18,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@19,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@20,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@21,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@22,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@23,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@24,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@25,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@26,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@27,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@28,5.0,7.0,5.0,9.0,12.0,14.0,31.26,50.19,3.21,161.32,8.96,0.0167,5.0,16.0,16.0,0.0,61.15,61.15
614A,pass@29,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@30,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,4.0,13.0,13.0,0.0,64.36,64.36
614A,pass@31,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614A,pass@32,6.0,6.0,6.0,11.0,12.0,17.0,31.02,60.94,5.5,335.19,18.62,0.0203,5.0,15.0,15.0,0.0,61.17,61.17
614B,pass@2,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
