submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
435888,0.2952,0.3341,0.6847
440485,0.2105,0.2154,0.0959
441324,0.3498,0.6810,0.4033
441342,0.3422,0.4760,0.2996
441487,0.0572,0.1780,0.3214
442057,0.0853,0.1340,0.2789
442543,0.1072,0.1781,0.1328
444778,0.1266,0.4210,0.1012
446457,0.1132,0.1024,0.0868
451759,0.2794,0.9100,0.2893
452491,0.2068,0.4274,0.4185
452729,0.3056,0.6812,0.4779
458218,0.1772,0.3629,0.1525
458220,0.2029,1.0000,0.2029
458239,0.1362,0.1470,0.5007
459191,0.0000,0.3393,0.0000
465049,0.2113,0.3638,0.1976
465134,0.1780,1.0000,0.1780
467323,0.0828,0.1309,0.1810
473729,0.2148,0.3330,0.2433
475227,0.1993,0.8237,0.1559
476972,0.1099,0.1974,0.1590
480807,0.2724,1.0000,0.2724
482635,0.0813,0.1017,0.2996
483172,0.1672,0.1552,0.5123
487585,0.0914,0.1691,0.5610
487592,0.1597,0.2291,0.2783
487593,0.2531,0.5736,0.4869
494654,0.1321,0.5151,0.1689
501265,0.0855,0.5641,0.1360
501451,0.0646,0.7172,0.1109
501509,0.0988,0.2929,0.5341
512226,0.2138,1.0000,0.2138
513750,0.1522,0.0000,0.0000
514587,0.0000,0.2774,0.0000
519013,0.0686,0.0585,0.6083
519078,0.1981,0.9346,0.1814
519221,0.3193,0.3318,0.1998
519562,0.2218,0.3594,0.3494
528003,0.2520,0.9457,0.2784
528349,0.0526,0.1411,0.0965
532027,0.0655,0.0428,0.3967
532029,0.1973,0.3468,0.2486
532031,0.2427,0.3549,0.2504
538764,0.2564,0.5189,0.2548
540491,0.2702,0.3335,0.1275
543658,0.1751,1.0000,0.1751
549197,0.3844,0.9437,0.3376
550892,0.0849,0.8048,0.0848
552585,0.0000,0.7948,0.0000
553069,0.3172,1.0000,0.3172
555667,0.0697,0.3636,0.0892
555732,0.0504,0.1848,0.3123
556536,0.1685,0.8345,0.1412
562217,0.0887,0.7573,0.1321
562247,0.2877,0.2774,0.3162
562376,0.4966,1.0000,0.4966
568779,0.1095,1.0000,0.1095
568991,0.3119,0.3077,0.7542
569127,0.0853,1.0000,0.0853
569159,0.2298,0.3090,0.6428
575939,0.3467,0.8007,0.4187
575981,0.0307,0.2240,0.0782
582007,0.0853,0.1138,0.6877
582019,0.2958,0.3557,0.2566
582781,0.1429,0.4184,0.3414
583990,0.0398,0.0346,0.2404
588293,0.2324,0.2120,0.7338
588321,0.1233,0.0658,0.2316
588331,0.1466,0.1515,0.6379
595333,0.0795,0.1560,0.1492
595523,0.1401,0.1689,0.3566
596699,0.0000,0.2835,0.0000
612934,0.2712,0.4996,0.3082
616268,0.0000,1.0000,0.0000
618692,0.2353,0.4950,0.2711
618697,0.1337,0.5489,0.1735
621185,0.1796,0.4438,0.1587
625347,0.3791,0.3465,0.7328
626365,0.3454,0.9564,0.3043
631956,0.2403,0.8575,0.1491
631957,0.0961,0.1432,0.5330
638429,0.1849,0.2474,0.2757
640288,0.0495,1.0000,0.0495
645581,0.2333,0.6146,0.2309
645647,0.1973,0.6742,0.3122
646212,0.2572,0.3285,0.1836
646826,0.1936,0.8745,0.2214
646828,0.1654,1.0000,0.1654
646832,0.3473,0.7011,0.4961
650286,0.1929,0.8444,0.1938
650289,0.1345,0.1474,0.1452
650290,0.6080,0.2995,0.2263
650297,0.0000,0.3336,0.0000
650298,0.3968,0.3328,0.2660
650299,0.0464,0.0981,0.3561
651742,0.2780,0.2425,0.1224
652913,0.5257,0.4411,0.4514
652920,0.0962,0.6623,0.1896
660046,0.0000,0.9431,0.0000
660609,0.1835,0.0654,0.3901
661195,0.1171,0.2725,0.0969
665301,0.3580,0.7531,0.4721
665449,0.0849,0.7188,0.1163
671555,0.0604,0.4434,0.0531
676252,0.2439,1.0000,0.2439
678536,0.1976,0.2448,0.4766
678548,0.3585,0.4145,0.4218
679480,0.0492,0.8316,0.0830
687047,0.2969,0.9466,0.2444
689140,0.2427,1.0000,0.2427
691493,0.1472,1.0000,0.1472
691615,0.2943,0.3867,0.2449
693165,0.3175,0.1727,0.6469
695356,0.1916,0.9663,0.1995
698265,0.1312,0.2224,0.6741
698360,0.2721,0.3737,0.5709
698431,0.1578,1.0000,0.1578
701580,0.1355,0.3143,0.2434
704214,0.3534,1.0000,0.3534
706242,0.2648,1.0000,0.2648
710953,0.1669,0.2368,0.2366
717534,0.1940,1.0000,0.1940
718007,0.1963,0.3656,0.3924
724887,0.1014,0.5333,0.2485
725904,0.2653,0.7108,0.4600
729924,0.0612,0.2216,0.1774
730311,0.3839,0.6481,0.2960
730334,0.3078,0.2815,0.3387
731399,0.2986,0.6420,0.2239
737009,0.2350,0.2585,0.6237
739534,0.0810,0.8486,0.1371
743934,0.2617,0.7786,0.2963
744434,0.1587,1.0000,0.1587
744724,0.0603,0.5552,0.0780
745132,0.1811,0.2989,0.2662
749429,0.2036,0.8865,0.2097
749740,0.0726,0.9431,0.0917
750529,0.2782,1.0000,0.2782
752254,0.3698,0.5077,0.3297
755774,0.1855,0.4671,0.5524
756133,0.2901,0.3622,0.4765
